verb,frame,voice,polarity,conditional,sentence,veridicality_normalized,acceptability_normalized,veridicality_loglikelihood,acceptability_loglikelihood
stipulate,that_S,active,negative,True,John didn't stipulate that a particular thing happened,-0.4509624242782593,0.03691744804382324,-0.6365399956703186,-1.883074402809143
stipulate,that_S,active,positive,False,Someone stipulated that a particular thing happened,0.3933386206626892,-0.16298626363277435,-0.7230833172798157,-1.0330450534820557
stipulate,that_S,active,positive,True,John stipulated that a particular thing happened,0.5784527659416199,1.5100536346435547,-0.6280558109283447,-0.9712759852409363
stipulate,to_VPstative,active,negative,False,A particular person didn\'t stipulate to have a particular thing.,-0.6961811184883118,-1.6606826782226562,-0.517056405544281,-1.1774499416351318
stipulate,to_VPstative,active,positive,False,A particular person stipulated to have a particular thing.,-0.22488312423229218,-1.5090179443359375,-0.6687146425247192,-1.7062294483184814
stipulate,to_VPstative,passive,negative,False,A particular person wasn\'t stipulated to have a particular thing.,-1.3507111072540283,-0.9878303408622742,-0.805033802986145,-1.6335737705230713
stipulate,to_VPstative,passive,positive,False,A particular person was stipulated to have a particular thing.,0.21252772212028503,1.0911933183670044,-0.6340259313583374,-1.2139211893081665
stop,NP_to_VPeventive,active,negative,False,Someone didn\'t stop a particular person to do a particular thing.,-0.30437299609184265,-1.3117533922195435,-1.298839807510376,-1.662146806716919
stop,NP_to_VPeventive,active,positive,False,Someone stopped a particular person to do a particular thing.,-1.0396606922149658,-1.464989423751831,-1.1868289709091187,-2.0912678241729736
stop,for_NP_to_VP,active,negative,False,Someone didn\'t stop for a particular thing to happen.,-0.6206640005111694,-0.34077203273773193,-1.1058205366134644,-0.98235684633255
stop,for_NP_to_VP,active,positive,False,Someone stopped for a particular thing to happen.,0.2112872451543808,0.7322111129760742,-0.9831326603889465,-0.9395092725753784
stop,to_VPeventive,active,negative,False,A particular person didn\'t stop to do a particular thing.,-2.439063787460327,0.5029825568199158,-0.4434204697608948,-1.0892484188079834
stop,to_VPeventive,active,positive,False,A particular person stopped to do a particular thing.,0.4658125340938568,0.7185593843460083,-1.0487122535705566,-1.4421463012695312
stop,to_VPstative,active,negative,False,A particular person didn\'t stop to have a particular thing.,-1.5056043863296509,-0.18546591699123383,-1.1701306104660034,-1.4641708135604858
stop,to_VPstative,active,positive,False,A particular person stopped to have a particular thing.,0.5441638231277466,0.17745228111743927,-0.7402359843254089,-1.3226873874664307
strain,to_VPeventive,active,negative,False,A particular person didn\'t strain to do a particular thing.,0.0770619735121727,0.4147862195968628,-0.8354219198226929,-0.9950525164604187
strain,to_VPeventive,active,positive,False,A particular person strained to do a particular thing.,0.8997264504432678,0.5450928807258606,-0.4942939877510071,-0.7687512636184692
strain,to_VPstative,active,negative,False,A particular person didn\'t strain to have a particular thing.,-0.6594429016113281,-0.4264238774776459,-0.9921780824661255,-1.8882354497909546
strain,to_VPstative,active,positive,False,A particular person strained to have a particular thing.,-0.5162888169288635,-0.6782460808753967,-0.5901395082473755,-1.3066046237945557
stress,NP_to_VPeventive,active,negative,False,Someone didn\'t stress a particular person to do a particular thing.,-0.6320326924324036,-0.21085327863693237,-0.7093991637229919,-1.1303339004516602
stress,NP_to_VPeventive,active,positive,False,Someone stressed a particular person to do a particular thing.,-0.03262325003743172,-0.8037970066070557,-0.5426601767539978,-1.4673943519592285
stress,for_NP_to_VP,active,negative,False,Someone didn\'t stress for a particular thing to happen.,-0.5846570134162903,0.20505420863628387,-0.5453261137008667,-1.1062495708465576
stress,for_NP_to_VP,active,positive,False,Someone stressed for a particular thing to happen.,-0.17185457050800323,-0.09194913506507874,-0.46461087465286255,-1.072334885597229
stress,that_S,active,negative,False,Someone didn\'t stress that a particular thing happened,0.30091315507888794,0.26399022340774536,-0.96406090259552,-0.9642637968063354
stress,that_S,active,negative,True,John didn't stress that a particular thing happened,0.5817413926124573,0.09456880390644073,-0.7581914663314819,-1.236370325088501
stress,that_S,active,positive,False,Someone stressed that a particular thing happened,0.5132365822792053,-0.009225351735949516,-0.683946967124939,-1.1382488012313843
stress,that_S,active,positive,True,John stressed that a particular thing happened,0.7885444760322571,1.0802080631256104,-0.5793009400367737,-0.8218985795974731
stress,that_S,passive,negative,False,Someone wasn\'t stressed that a particular thing happened,1.6583119630813599,0.9456254839897156,-0.2544814944267273,-0.7563633918762207
stress,that_S,passive,negative,True,John wasn't stressed that a particular thing happened,0.45632821321487427,1.3856505155563354,-0.6770983338356018,-1.1678065061569214
stress,that_S,passive,positive,False,Someone was stressed that a particular thing happened,1.6412898302078247,1.236299753189087,-0.28130948543548584,-0.49495139718055725
stress,that_S,passive,positive,True,John was stressed that a particular thing happened,1.353287935256958,2.043087959289551,-0.42684245109558105,-0.756462037563324
stress,to_VPstative,passive,negative,False,A particular person wasn\'t stressed to have a particular thing.,0.5868673324584961,0.2242029458284378,-0.7839293479919434,-1.3745304346084595
stress,to_VPstative,passive,positive,False,A particular person was stressed to have a particular thing.,1.2442882061004639,1.4017527103424072,-0.6295941472053528,-0.9135692715644836
struggle,for_NP_to_VP,active,negative,False,Someone didn\'t struggle for a particular thing to happen.,-0.8981292843818665,-0.7793929576873779,-0.681397020816803,-1.4631760120391846
struggle,for_NP_to_VP,active,positive,False,Someone struggled for a particular thing to happen.,-0.37363454699516296,-0.30556201934814453,-0.6434096693992615,-1.3645542860031128
struggle,to_VPeventive,active,negative,False,A particular person didn\'t struggle to do a particular thing.,0.016074618324637413,0.003870004089549184,-1.0277284383773804,-1.1927225589752197
struggle,to_VPeventive,active,positive,False,A particular person struggled to do a particular thing.,0.3507106900215149,1.2286899089813232,-0.6913023591041565,-0.7092878818511963
struggle,to_VPstative,active,negative,False,A particular person didn\'t struggle to have a particular thing.,0.8509291410446167,-0.03240823745727539,-0.6383686661720276,-1.193701982498169
struggle,to_VPstative,active,positive,False,A particular person struggled to have a particular thing.,-0.25875768065452576,0.5527099967002869,-0.9757035374641418,-0.6680525541305542
study,to_VPeventive,active,negative,False,A particular person didn\'t study to do a particular thing.,-1.457404375076294,0.9549537897109985,-0.7220175862312317,-0.9016020894050598
study,to_VPeventive,active,positive,False,A particular person studied to do a particular thing.,0.4278961718082428,0.48921310901641846,-0.6309071183204651,-0.8444331288337708
stun,that_S,passive,negative,False,Someone wasn\'t stunned that a particular thing happened,1.496457576751709,0.7160887122154236,-0.39054909348487854,-1.11484956741333
stun,that_S,passive,negative,True,John wasn't stunned that a particular thing happened,0.908643364906311,1.2900094985961914,-0.5359528064727783,-0.49746060371398926
stun,that_S,passive,positive,False,Someone was stunned that a particular thing happened,1.653045415878296,2.6365718841552734,-0.05923193693161011,-0.059548210352659225
stun,that_S,passive,positive,True,John was stunned that a particular thing happened,1.7476258277893066,2.3640830516815186,-0.11338569968938828,-0.1675962656736374
stun,to_VPstative,passive,negative,False,A particular person wasn\'t stunned to have a particular thing.,1.1695258617401123,0.5719331502914429,-0.6875001788139343,-0.6858352422714233
stun,to_VPstative,passive,positive,False,A particular person was stunned to have a particular thing.,1.779515027999878,0.8875246047973633,-0.19214561581611633,-1.2248029708862305
stupefy,that_S,passive,negative,False,Someone wasn\'t stupefied that a particular thing happened,0.40677523612976074,-1.3030320405960083,-0.8370609283447266,-1.1241257190704346
stupefy,that_S,passive,negative,True,John wasn't stupefied that a particular thing happened,0.4689650535583496,0.3898777961730957,-0.6691617965698242,-1.7244517803192139
stupefy,that_S,passive,positive,False,Someone was stupefied that a particular thing happened,1.635290265083313,-0.03654206544160843,-0.2778497636318207,-1.1781929731369019
stupefy,that_S,passive,positive,True,John was stupefied that a particular thing happened,0.7801510691642761,0.5082597732543945,-0.6936793327331543,-1.1217962503433228
stutter,that_S,active,negative,False,Someone didn\'t stutter that a particular thing happened,-0.011359678581357002,-1.8879289627075195,-0.8058937191963196,-1.3038311004638672
stutter,that_S,active,negative,True,John didn't stutter that a particular thing happened,-0.2684482932090759,-1.7733818292617798,-0.7400804162025452,-1.304203987121582
stutter,that_S,active,positive,False,Someone stuttered that a particular thing happened,1.4940719604492188,-0.21025194227695465,-0.31178146600723267,-1.4878710508346558
stutter,that_S,active,positive,True,John stuttered that a particular thing happened,0.7605873346328735,-0.816747784614563,-0.4963759481906891,-1.4862979650497437
subdue,to_VPeventive,passive,negative,False,A particular person wasn\'t subdued to do a particular thing.,-0.9737310409545898,-1.562880039215088,-0.9430646896362305,-1.3887215852737427
subdue,to_VPeventive,passive,positive,False,A particular person was subdued to do a particular thing.,0.34690216183662415,-0.6291760206222534,-0.8674740791320801,-2.0856246948242188
submit,that_S,active,negative,False,Someone didn\'t submit that a particular thing happened,-0.46154189109802246,-1.1742076873779297,-0.8021808862686157,-1.247641921043396
submit,that_S,active,negative,True,John didn't submit that a particular thing happened,-0.5013394951820374,-0.8381615877151489,-0.5762982368469238,-1.2442843914031982
submit,that_S,active,positive,False,Someone submitted that a particular thing happened,0.2379366159439087,0.17951948940753937,-0.7095304131507874,-2.00848650932312
submit,that_S,active,positive,True,John submitted that a particular thing happened,0.5311285257339478,-0.6661849021911621,-0.6354559659957886,-1.3310141563415527
suggest,NP_to_VPeventive,active,negative,False,Someone didn\'t suggest a particular person to do a particular thing.,-0.7873373031616211,-1.1968098878860474,-0.9354554414749146,-1.1706594228744507
suggest,NP_to_VPeventive,active,positive,False,Someone suggested a particular person to do a particular thing.,-0.393183171749115,0.42083752155303955,-0.4909628927707672,-1.4935342073440552
suggest,NP_to_VPstative,active,negative,False,Someone didn\'t suggest a particular person to have a particular thing.,-1.0932910442352295,-1.1538963317871094,-0.5023741722106934,-1.4170105457305908
suggest,NP_to_VPstative,active,positive,False,Someone suggested a particular person to have a particular thing.,-0.553041398525238,-0.8442215919494629,-0.5121104717254639,-1.2145789861679077
suggest,for_NP_to_VP,active,negative,False,Someone didn\'t suggest for a particular thing to happen.,-0.8563225865364075,-1.408398151397705,-0.7269175052642822,-1.6301097869873047
suggest,for_NP_to_VP,active,positive,False,Someone suggested for a particular thing to happen.,-0.7210021615028381,0.042186934500932693,-0.821951687335968,-1.1494784355163574
suggest,that_S,active,negative,False,Someone didn\'t suggest that a particular thing happened,-0.7554641962051392,0.7099732756614685,-0.9262057542800903,-1.0215935707092285
suggest,that_S,active,negative,True,John didn't suggest that a particular thing happened,-0.4193211793899536,0.17863383889198303,-0.8671604990959167,-0.9325765371322632
suggest,that_S,active,positive,False,Someone suggested that a particular thing happened,-0.4167216420173645,1.7782354354858398,-0.9393820762634277,-0.5045366287231445
suggest,that_S,active,positive,True,John suggested that a particular thing happened,-0.5897813439369202,1.0769822597503662,-0.684876024723053,-0.5710623860359192
suggest,to_VPeventive,passive,negative,False,A particular person wasn\'t suggested to do a particular thing.,-0.7693763971328735,-1.4310925006866455,-0.4474613070487976,-1.5846598148345947
suggest,to_VPeventive,passive,positive,False,A particular person was suggested to do a particular thing.,-0.5814871191978455,0.038380954414606094,-0.4426719546318054,-1.3957865238189697
suggest,to_VPstative,passive,negative,False,A particular person wasn\'t suggested to have a particular thing.,-0.7613595724105835,-1.1164661645889282,-0.7147300243377686,-1.4023363590240479
suggest,to_VPstative,passive,positive,False,A particular person was suggested to have a particular thing.,-0.28469589352607727,-0.35955682396888733,-0.7856425046920776,-1.4105076789855957
summarize,that_S,active,negative,False,Someone didn\'t summarize that a particular thing happened,-0.057481855154037476,-0.9393150210380554,-0.7171642184257507,-1.3393714427947998
summarize,that_S,active,negative,True,John didn't summarize that a particular thing happened,-0.4509624242782593,-1.052876591682434,-0.6365399956703186,-1.3956044912338257
summarize,that_S,active,positive,False,Someone summarized that a particular thing happened,1.2597599029541016,0.3689272999763489,-0.559372067451477,-1.1260731220245361
summarize,that_S,active,positive,True,John summarized that a particular thing happened,1.531558871269226,0.4895329177379608,-0.5586724877357483,-1.458081603050232
summon,NP_to_VPstative,active,negative,False,Someone didn\'t summon a particular person to have a particular thing.,-1.1016781330108643,-1.6454020738601685,-0.6315923929214478,-1.2685859203338623
summon,NP_to_VPstative,active,positive,False,Someone summoned a particular person to have a particular thing.,0.16671083867549896,-0.46454232931137085,-0.5157128572463989,-1.4203402996063232
summon,for_NP_to_VP,active,negative,False,Someone didn\'t summon for a particular thing to happen.,-0.5595200657844543,-0.8561394214630127,-0.5288553833961487,-1.473881483078003
summon,for_NP_to_VP,active,positive,False,Someone summoned for a particular thing to happen.,-0.7219737768173218,-0.7983963489532471,-0.7034300565719604,-1.5698219537734985
summon,to_VPeventive,passive,negative,False,A particular person wasn\'t summoned to do a particular thing.,-2.230325937271118,0.07743647694587708,-0.8445380330085754,-0.7340797185897827
summon,to_VPeventive,passive,positive,False,A particular person was summoned to do a particular thing.,-0.41229623556137085,0.1587344855070114,-0.46106213331222534,-1.0665513277053833
suppose,that_S,active,negative,False,Someone didn\'t suppose that a particular thing happened,-0.49592599272727966,-0.3463670015335083,-0.9865716695785522,-1.3645477294921875
suppose,that_S,active,negative,True,John didn't suppose that a particular thing happened,-0.26983973383903503,-0.16353915631771088,-0.8940887451171875,-1.4624850749969482
suppose,that_S,active,positive,False,Someone supposed that a particular thing happened,-0.28611233830451965,0.459875226020813,-0.7072387337684631,-1.0714099407196045
suppose,that_S,active,positive,True,John supposed that a particular thing happened,-0.23368465900421143,-0.22930175065994263,-0.8902097940444946,-1.789563775062561
suppose,to_VPeventive,active,negative,False,A particular person didn\'t suppose to do a particular thing.,-0.7071855664253235,-2.1556551456451416,-0.8832497596740723,-1.0795272588729858
suppose,to_VPeventive,active,positive,False,A particular person supposed to do a particular thing.,-0.5432758331298828,-1.463945746421814,-0.5766883492469788,-1.2871572971343994
suppose,to_VPeventive,passive,negative,False,A particular person wasn\'t supposed to do a particular thing.,-0.174228236079216,1.3997876644134521,-0.6324828863143921,-0.6774199604988098
suppose,to_VPeventive,passive,positive,False,A particular person was supposed to do a particular thing.,-0.5793229341506958,1.7112489938735962,-0.96739262342453,-0.44289571046829224
suppose,to_VPstative,passive,negative,False,A particular person wasn\'t supposed to have a particular thing.,-0.18984436988830566,0.9459760785102844,-0.6339086294174194,-0.8476897478103638
suppose,to_VPstative,passive,positive,False,A particular person was supposed to have a particular thing.,-0.7128618359565735,2.0782196521759033,-0.9913555979728699,-0.38547855615615845
surmise,that_S,active,negative,False,Someone didn\'t surmise that a particular thing happened,0.030697723850607872,-0.39462319016456604,-0.7513850331306458,-1.287552833557129
surmise,that_S,active,negative,True,John didn't surmise that a particular thing happened,0.2050330489873886,0.055126018822193146,-0.7532729506492615,-0.9658999443054199
surmise,that_S,active,positive,False,Someone surmised that a particular thing happened,-0.0040454259142279625,0.12177514284849167,-0.9025575518608093,-1.3686046600341797
surmise,that_S,active,positive,True,John surmised that a particular thing happened,-0.19585761427879333,0.7928265929222107,-0.6352964639663696,-1.0867959260940552
surmise,to_VPstative,active,negative,False,A particular person didn\'t surmise to have a particular thing.,-1.6039143800735474,-1.7561455965042114,-0.6994167566299438,-0.9110544323921204
surmise,to_VPstative,active,positive,False,A particular person surmised to have a particular thing.,0.1404765397310257,-0.9028265476226807,-0.8521407246589661,-1.298590898513794
surprise,that_S,passive,negative,False,Someone wasn\'t surprised that a particular thing happened,1.179021954536438,1.0883028507232666,-0.5941556692123413,-1.0799146890640259
surprise,that_S,passive,negative,True,John wasn't surprised that a particular thing happened,1.6794840097427368,2.0795440673828125,-0.31449633836746216,-0.3630591034889221
surprise,that_S,passive,positive,False,Someone was surprised that a particular thing happened,1.669518232345581,0.8713901042938232,-0.07363122701644897,-0.8083764314651489
surprise,that_S,passive,positive,True,John was surprised that a particular thing happened,1.6922444105148315,1.8074334859848022,-0.07199759781360626,-0.5571732521057129
surprise,to_VPeventive,passive,negative,False,A particular person wasn\'t surprised to do a particular thing.,0.6236941814422607,-0.5125090479850769,-0.6511021852493286,-1.0403525829315186
surprise,to_VPeventive,passive,positive,False,A particular person was surprised to do a particular thing.,0.6898569464683533,-0.01689361035823822,-0.5443648099899292,-1.1534512042999268
surprise,to_VPstative,passive,negative,False,A particular person wasn\'t surprised to have a particular thing.,1.6784778833389282,0.21620862185955048,-0.28244370222091675,-1.0932552814483643
surprise,to_VPstative,passive,positive,False,A particular person was surprised to have a particular thing.,1.7406954765319824,0.008279687725007534,-0.2959029972553253,-0.9842340350151062
suspect,NP_to_VPstative,active,negative,False,Someone didn\'t suspect a particular person to have a particular thing.,-0.5939730405807495,-0.09274625033140182,-0.6419477462768555,-1.171290397644043
suspect,NP_to_VPstative,active,positive,False,Someone suspected a particular person to have a particular thing.,-0.46823522448539734,0.34310677647590637,-0.5877348184585571,-1.0992178916931152
suspect,for_NP_to_VP,active,negative,False,Someone didn\'t suspect for a particular thing to happen.,-0.1918506622314453,-1.4789707660675049,-0.6447519063949585,-1.0568132400512695
suspect,for_NP_to_VP,active,positive,False,Someone suspected for a particular thing to happen.,-0.5731796622276306,-0.29410797357559204,-0.48431435227394104,-1.379483699798584
suspect,that_S,active,negative,False,Someone didn\'t suspect that a particular thing happened,0.3053286671638489,0.1118970662355423,-0.7392823100090027,-1.2363566160202026
suspect,that_S,active,negative,True,John didn't suspect that a particular thing happened,-0.5668469667434692,0.29007649421691895,-0.9703797101974487,-1.166935682296753
suspect,that_S,active,positive,False,Someone suspected that a particular thing happened,-0.33250850439071655,1.058463215827942,-0.9468367695808411,-1.2590852975845337
suspect,that_S,active,positive,True,John suspected that a particular thing happened,-0.3423696756362915,1.2203978300094604,-0.6995264291763306,-0.6160311698913574
suspect,to_VPeventive,passive,negative,False,A particular person wasn\'t suspected to do a particular thing.,-0.4038895070552826,0.009337209165096283,-0.43950945138931274,-1.0062507390975952
suspect,to_VPeventive,passive,positive,False,A particular person was suspected to do a particular thing.,-0.3760734498500824,0.22260114550590515,-0.6187039613723755,-1.519370198249817
suspect,to_VPstative,active,negative,False,A particular person didn\'t suspect to have a particular thing.,-1.0049854516983032,-1.4845175743103027,-0.5065339803695679,-1.3804023265838623
suspect,to_VPstative,active,positive,False,A particular person suspected to have a particular thing.,-0.504452645778656,-1.4342565536499023,-0.6147692799568176,-1.6204086542129517
suspect,to_VPstative,passive,negative,False,A particular person wasn\'t suspected to have a particular thing.,-0.6581315994262695,0.8417031168937683,-0.6062577366828918,-0.972730815410614
suspect,to_VPstative,passive,positive,False,A particular person was suspected to have a particular thing.,-0.5432758331298828,1.2854253053665161,-0.5766883492469788,-1.7116096019744873
swear,that_S,active,negative,False,Someone didn\'t swear that a particular thing happened,-0.45041146874427795,-0.6991360783576965,-0.9186035990715027,-1.219396948814392
swear,that_S,active,negative,True,John didn't swear that a particular thing happened,-0.3523354232311249,-0.6342824101448059,-0.907056450843811,-1.4746077060699463
swear,that_S,active,positive,False,Someone swore that a particular thing happened,-0.01848653145134449,1.8520047664642334,-1.0968700647354126,-0.5014037489891052
swear,that_S,active,positive,True,John swore that a particular thing happened,1.1507588624954224,1.6564866304397583,-0.6173087358474731,-0.490204393863678
swear,to_VPeventive,active,negative,False,A particular person didn\'t swear to do a particular thing.,-1.0258270502090454,-0.6422210335731506,-0.7063243389129639,-1.0959738492965698
swear,to_VPeventive,active,positive,False,A particular person swore to do a particular thing.,-0.4429442286491394,0.8728194236755371,-0.47690334916114807,-1.0196315050125122
swear,to_VPeventive,passive,negative,False,A particular person wasn\'t sworn to do a particular thing.,-0.7717805504798889,0.248726487159729,-0.46531373262405396,-1.1065952777862549
swear,to_VPeventive,passive,positive,False,A particular person was sworn to do a particular thing.,0.41894322633743286,1.621551752090454,-0.5894860029220581,-0.8929627537727356
swear,to_VPstative,active,negative,False,A particular person didn\'t swear to have a particular thing.,-0.5954461693763733,-0.8011050224304199,-0.5793659687042236,-1.5886561870574951
swear,to_VPstative,active,positive,False,A particular person swore to have a particular thing.,0.27522531151771545,0.0753290057182312,-0.43119969964027405,-1.3415555953979492
swear,to_VPstative,passive,negative,False,A particular person wasn\'t sworn to have a particular thing.,-1.2033138275146484,-1.2575781345367432,-0.5517990589141846,-1.3211790323257446
swear,to_VPstative,passive,positive,False,A particular person was sworn to have a particular thing.,0.3128874599933624,0.732415497303009,-0.6479583978652954,-1.0930252075195312
take,NP_to_VPeventive,active,negative,False,Someone didn\'t take a particular person to do a particular thing.,-2.5013673305511475,-0.4341716170310974,-0.4947696626186371,-1.4715954065322876
take,NP_to_VPeventive,active,positive,False,Someone took a particular person to do a particular thing.,0.2992425262928009,-0.10660797357559204,-0.5589166283607483,-0.9469045400619507
take,to_VPeventive,passive,negative,False,A particular person wasn\'t taken to do a particular thing.,-1.5393023490905762,-0.2588740289211273,-1.090787649154663,-1.3199856281280518
take,to_VPeventive,passive,positive,False,A particular person was taken to do a particular thing.,0.09742970764636993,0.5154620409011841,-0.7683156728744507,-0.9909002184867859
tantalize,that_S,passive,negative,False,Someone wasn\'t tantalized that a particular thing happened,0.39116066694259644,-1.1772544384002686,-0.6824363470077515,-1.3213955163955688
tantalize,that_S,passive,negative,True,John wasn't tantalized that a particular thing happened,0.6942110657691956,-0.4508618414402008,-0.5165278911590576,-1.3639744520187378
tantalize,that_S,passive,positive,False,Someone was tantalized that a particular thing happened,0.31043773889541626,-0.4302317798137665,-0.8560358881950378,-1.3379877805709839
tantalize,that_S,passive,positive,True,John was tantalized that a particular thing happened,0.6672795414924622,-0.4370543658733368,-0.7613502740859985,-1.3290069103240967
tantalize,to_VPeventive,passive,negative,False,A particular person wasn\'t tantalized to do a particular thing.,-1.1106184720993042,-0.5625577569007874,-0.7837404012680054,-1.101780652999878
tantalize,to_VPeventive,passive,positive,False,A particular person was tantalized to do a particular thing.,-0.3944960832595825,-1.0690761804580688,-0.8071383237838745,-1.15462327003479
tap,NP_to_VPstative,active,negative,False,Someone didn\'t tap a particular person to have a particular thing.,-1.4275949001312256,-0.9127373099327087,-0.5030735731124878,-1.4146742820739746
tap,NP_to_VPstative,active,positive,False,Someone tapped a particular person to have a particular thing.,-0.37169012427330017,-1.42801034450531,-0.5658818483352661,-1.470420002937317
taunt,NP_to_VPeventive,active,negative,False,Someone didn\'t taunt a particular person to do a particular thing.,-0.7505761384963989,-0.8234851360321045,-0.5915346741676331,-1.5280520915985107
taunt,NP_to_VPeventive,active,positive,False,Someone taunted a particular person to do a particular thing.,-0.1979246437549591,0.10848786681890488,-0.9297246932983398,-1.2103712558746338
taunt,to_VPeventive,passive,negative,False,A particular person wasn\'t taunted to do a particular thing.,-0.633526086807251,0.10630626976490021,-0.6868584752082825,-1.0845242738723755
taunt,to_VPeventive,passive,positive,False,A particular person was taunted to do a particular thing.,0.22052161395549774,0.14629393815994263,-0.7804595232009888,-0.9620524644851685
teach,NP_to_VPeventive,active,negative,False,Someone didn\'t teach a particular person to do a particular thing.,-1.1673882007598877,-0.26547005772590637,-0.8057048916816711,-0.926982045173645
teach,NP_to_VPeventive,active,positive,False,Someone taught a particular person to do a particular thing.,-0.1869332492351532,1.0655311346054077,-0.6184282898902893,-0.47376489639282227
teach,to_VPeventive,active,negative,False,A particular person didn\'t teach to do a particular thing.,-0.9716599583625793,-1.1575695276260376,-0.6129361391067505,-1.2341203689575195
teach,to_VPeventive,active,positive,False,A particular person taught to do a particular thing.,0.09057799726724625,-1.3780606985092163,-0.7994005084037781,-1.388043761253357
teach,to_VPeventive,passive,negative,False,A particular person wasn\'t taught to do a particular thing.,-1.3860665559768677,0.4143090844154358,-0.6011293530464172,-0.9650551080703735
teach,to_VPeventive,passive,positive,False,A particular person was taught to do a particular thing.,0.18314945697784424,1.3299736976623535,-0.6373668313026428,-0.9370419383049011
teach,to_VPstative,passive,negative,False,A particular person wasn\'t taught to have a particular thing.,-0.8999157547950745,-0.7066385746002197,-0.8516494631767273,-1.3089348077774048
teach,to_VPstative,passive,positive,False,A particular person was taught to have a particular thing.,-0.48275306820869446,-0.7585104703903198,-0.6059221029281616,-1.2456681728363037
tease,NP_to_VPeventive,active,negative,False,Someone didn\'t tease a particular person to do a particular thing.,-1.0073589086532593,-1.1434247493743896,-0.6503432989120483,-1.1236052513122559
tease,NP_to_VPeventive,active,positive,False,Someone teased a particular person to do a particular thing.,0.12231981009244919,-0.20256748795509338,-0.8350211381912231,-0.8735313415527344
tease,NP_to_VPstative,active,negative,False,Someone didn\'t tease a particular person to have a particular thing.,-0.3360549509525299,-1.3378905057907104,-0.60700923204422,-1.3496003150939941
tease,NP_to_VPstative,active,positive,False,Someone teased a particular person to have a particular thing.,-0.3694050908088684,-0.8819802403450012,-0.4941534996032715,-1.334925889968872
tease,that_S,active,negative,False,Someone didn\'t tease that a particular thing happened,-0.2062217891216278,-1.3280668258666992,-0.8065641522407532,-1.5158839225769043
tease,that_S,active,negative,True,John didn't tease that a particular thing happened,-0.4731893241405487,-1.2903141975402832,-0.9474153518676758,-1.4224259853363037
tease,that_S,active,positive,False,Someone teased that a particular thing happened,-0.07212453335523605,-0.5776126384735107,-0.8832395672798157,-1.1011446714401245
tease,that_S,active,positive,True,John teased that a particular thing happened,0.18038725852966309,1.1233245134353638,-0.8262628316879272,-0.7003750205039978
tease,to_VPstative,passive,negative,False,A particular person wasn\'t teased to have a particular thing.,-0.6581315994262695,-1.6448547840118408,-0.6062577366828918,-1.3041865825653076
tease,to_VPstative,passive,positive,False,A particular person was teased to have a particular thing.,0.2646717131137848,-0.20714429020881653,-0.6495598554611206,-1.1673109531402588
tell,NP_to_VPeventive,active,negative,False,Someone didn\'t tell a particular person to do a particular thing.,-1.0423849821090698,0.2969113886356354,-0.8955551385879517,-1.2324740886688232
tell,NP_to_VPeventive,active,positive,False,Someone told a particular person to do a particular thing.,-0.09346392005681992,2.280266523361206,-0.5781725645065308,-0.6670676469802856
tell,NP_to_VPstative,active,negative,False,Someone didn\'t tell a particular person to have a particular thing.,-0.7950013875961304,-0.45491546392440796,-0.6324065327644348,-0.939492404460907
tell,NP_to_VPstative,active,positive,False,Someone told a particular person to have a particular thing.,-0.2347400039434433,0.673201858997345,-0.5598958730697632,-0.5661513209342957
tell,that_S,passive,negative,False,Someone wasn\'t told that a particular thing happened,0.4316650927066803,0.788648784160614,-0.9324129819869995,-0.688534140586853
tell,that_S,passive,negative,True,John wasn't told that a particular thing happened,-0.0010951581643894315,2.04546856880188,-0.9618242979049683,-0.44116735458374023
tell,that_S,passive,positive,False,Someone was told that a particular thing happened,0.07743541896343231,0.25072595477104187,-0.6518324017524719,-1.3252899646759033
tell,that_S,passive,positive,True,John was told that a particular thing happened,-0.003207409754395485,1.5193177461624146,-0.8663963079452515,-0.749078631401062
tell,to_VPeventive,passive,negative,False,A particular person wasn\'t told to do a particular thing.,-0.7650232315063477,0.1646064817905426,-0.5040080547332764,-0.9651958346366882
tell,to_VPeventive,passive,positive,False,A particular person was told to do a particular thing.,-0.35671404004096985,1.6564290523529053,-0.6233046054840088,-0.46822071075439453
tell,to_VPstative,passive,negative,False,A particular person wasn\'t told to have a particular thing.,-0.7998528480529785,-0.12825144827365875,-0.5944028496742249,-0.7256368398666382
tell,to_VPstative,passive,positive,False,A particular person was told to have a particular thing.,-0.45763394236564636,0.4496578574180603,-0.5989837050437927,-1.962437391281128
tempt,NP_to_VPeventive,active,negative,False,Someone didn\'t tempt a particular person to do a particular thing.,-0.46566110849380493,-0.4756113290786743,-0.6854311227798462,-1.1152514219284058
tempt,NP_to_VPeventive,active,positive,False,Someone tempted a particular person to do a particular thing.,0.3404981195926666,0.8697414994239807,-0.6226081252098083,-0.9199458360671997
tempt,NP_to_VPstative,active,negative,False,Someone didn\'t tempt a particular person to have a particular thing.,-0.5708442330360413,-0.6640361547470093,-0.715214192867279,-1.4829071760177612
tempt,NP_to_VPstative,active,positive,False,Someone tempted a particular person to have a particular thing.,-0.40167197585105896,0.4886108934879303,-0.7311793565750122,-1.3926583528518677
tempt,to_VPeventive,passive,negative,False,A particular person wasn\'t tempted to do a particular thing.,-2.0796375274658203,1.6743838787078857,-0.7246278524398804,-0.6329551935195923
