listid	participant	verb	subject	consequent	valence	question	response
1	86	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.11
1	3	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.11
1	32	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.03
1	75	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.15
1	6	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.38
1	39	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.0
1	72	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.0
1	24	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.31
1	4	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.03
1	28	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.0
1	22	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.25
1	5	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.11
1	57	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.04
1	9	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.0
1	13	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.05
1	73	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.0
1	92	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.0
1	97	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.04
1	10	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.12
1	48	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.41
1	41	apologize	uncle	believe	negative	What proportion of nieces generally believe that their birthday cards will get lost in the mail?	0.11
3	0	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	17	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.95
3	43	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.99
3	87	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	14	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	11	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.84
3	99	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	55	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	81	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.92
3	77	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	54	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.98
3	53	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.98
3	60	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.96
3	79	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	58	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	8	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	91	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	40	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	67	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	94	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	23	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.98
3	80	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	78	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
3	35	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	0.95
3	93	mislead	pilot	want	positive	What proportion of pilots generally want planes to be cleared for take-off?	1.0
1	46	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.89
1	56	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	70	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.75
1	42	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	86	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.91
1	3	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.94
1	32	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.9
1	75	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.9
1	6	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.71
1	39	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	72	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	24	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.84
1	4	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.95
1	28	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.96
1	22	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.5
1	5	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.92
1	57	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.94
1	9	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	13	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	73	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	92	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	97	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	10	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.78
1	48	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	1.0
1	41	mislead	pilot	believe	positive	What proportion of pilots generally believe that planes will be cleared for take-off?	0.89
3	0	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	17	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	43	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.03
3	87	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	14	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	11	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.07
3	99	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	55	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	81	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	77	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	54	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.02
3	53	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	60	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	79	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	58	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	8	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	91	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	40	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	67	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	94	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	23	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	80	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	78	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
3	35	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.01
3	93	hope	landlord	want	negative	What proportion of landlords generally want tenants to trash the place?	0.0
1	46	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.14
1	56	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.1
1	70	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.4
1	42	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.15
1	86	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.31
1	3	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.18
1	32	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.26
1	75	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.2
1	6	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.15
1	39	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.2
1	72	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.0
1	24	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.63
1	4	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.03
1	28	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.52
1	22	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.82
1	5	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.23
1	57	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.05
1	9	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.09
1	13	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.33
1	73	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.0
1	92	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.05
1	97	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.08
1	10	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.18
1	48	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.56
1	41	hope	landlord	believe	negative	What proportion of landlords generally believe that tenants will trash the place?	0.07
3	0	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.62
3	17	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.62
3	43	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.67
3	87	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.5
3	14	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.71
3	11	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.94
3	99	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	1.0
3	55	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.69
3	81	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.65
3	77	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.6
3	54	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.77
3	53	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.5
3	60	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.6
3	79	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.84
3	58	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.52
3	8	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	1.0
3	91	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.67
3	40	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.61
3	67	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.59
3	94	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.5
3	23	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.67
3	80	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.5
3	78	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.52
3	35	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.62
3	93	notify	pharmacist	believe	positive	What proportion of pharmacists generally believe that new pills will sell well?	0.65
1	46	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.82
1	56	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	70	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	42	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.5
1	86	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.85
1	3	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.83
1	32	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.84
1	75	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.86
1	6	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.92
1	39	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	72	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	24	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.76
1	4	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	28	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	22	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	5	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.92
1	57	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.9
1	9	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.98
1	13	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	73	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	92	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	97	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	1.0
1	10	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.51
1	48	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.55
1	41	notify	pharmacist	want	positive	What proportion of pharmacists generally want new pills to sell well?	0.91
3	0	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.5
3	17	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.75
3	43	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.79
3	87	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.5
3	14	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	1.0
3	11	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.66
3	99	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	1.0
3	55	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.81
3	81	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.67
3	77	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.9
3	54	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.5
3	53	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.8
3	60	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.7
3	79	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.87
3	58	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.72
3	8	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.85
3	91	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.95
3	40	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.66
3	67	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.42
3	94	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.74
3	23	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.83
3	80	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.86
3	78	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.45
3	35	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.64
3	93	fear	soldier	believe	positive	What proportion of soldiers generally believe that reinforcements will arrive for their battalions?	0.81
1	46	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.91
1	56	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	70	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.8
1	42	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.9
1	86	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	3	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.9
1	32	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.95
1	75	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.52
1	6	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.62
1	39	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	72	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	24	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.74
1	4	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	28	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	22	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.76
1	5	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.98
1	57	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.9
1	9	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	13	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.9
1	73	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	92	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	97	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	10	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.99
1	48	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	1.0
1	41	fear	soldier	want	positive	What proportion of soldiers generally want reinforcements to arrive for their battalions?	0.1
3	0	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	17	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.96
3	43	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.84
3	87	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	14	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	11	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.92
3	99	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	55	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.73
3	81	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.83
3	77	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	54	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.78
3	53	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.97
3	60	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	79	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	58	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	8	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	91	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.92
3	40	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	67	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	94	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.76
3	23	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.89
3	80	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	1.0
3	78	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.71
3	35	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.99
3	93	remember	jeweler	want	positive	What proportion of jewelers generally want their clients to commission expensive pieces?	0.89
1	46	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.84
1	56	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.6
1	70	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.2
1	42	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.7
1	86	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.53
1	3	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.69
1	32	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.46
1	75	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.75
1	6	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.32
1	39	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.8
1	72	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	1.0
1	24	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.31
1	4	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.25
1	28	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.83
1	22	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.68
1	5	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.66
1	57	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.9
1	9	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.87
1	13	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.2
1	73	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.4
1	92	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.4
1	97	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.65
1	10	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.6
1	48	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.32
1	41	remember	jeweler	believe	positive	What proportion of jewelers generally believe that their clients will commission expensive pieces?	0.81
3	0	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	17	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.01
3	43	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	87	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	14	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	11	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.02
3	99	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	55	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	81	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.03
3	77	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	54	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.05
3	53	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	60	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	79	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	58	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	8	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	91	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	40	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	67	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	94	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	23	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.01
3	80	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	78	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
3	35	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.02
3	93	love	chef	want	negative	What proportion of chefs generally want their restaurants to be rated poorly?	0.0
1	46	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.15
1	56	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.1
1	70	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.25
1	42	love	chef	believe	negative	What proportion of chefs generally believe that their restaurants will be rated poorly?	0.05
